MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
0.0,0.5,0.3761467889908257,0.644589552238806,0.0,0.5,1.0,1.0,0.0,0.75,0.0,0.8181818181818182,0.4,0.0,0.0,0.2,0.4444444444444444,0.5,0.3553719008264463,0.7213114754098361,0.5,0.0,0.3,0.3,0.6666666666666666,0.0,1.0,1.0,0.25,1.0,1.0,1.0,0.8333333333333333,0.7201257861635221,1.0,0.0,0.0808729139922978,0.4166666666666667,0.0,0.0,1.0,1.0,0.3537234042553191,0.0,0.0,0.1453488372093023,0.3333333333333333,0.0,0.3333333333333333,0.0,0.4285714285714285,0.3333333333333333,1.0,0.2727272727272727,1.0,0.0,0.6000000000000001,0.6000000000000001,0.43,1.0,0.25,0.2068181818181818,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0909090909090909,0.5,1.0,0.5,0.0,0.0,0.0
0.3571428571428571,0.5,0.5137614678899083,0.7173507462686567,0.0,0.5,0.0,1.0,0.0,0.75,0.0,0.6363636363636364,0.4,0.0,0.0,0.4,0.8888888888888888,0.5,0.0082644628099173,0.0163934426229508,0.5,0.0,1.0,1.0,1.0,0.5705521472392638,0.0,1.0,0.5,0.0,1.0,1.0,0.3333333333333333,0.7751572327044025,1.0,0.0,0.1219512195121951,0.5375,0.0,0.0,1.0,1.0,0.4973404255319149,0.8461538461538463,0.0,0.8872093023255814,0.3333333333333333,0.0,1.0,0.0,0.5714285714285714,0.3333333333333333,0.0,0.8181818181818182,1.0,0.6666666666666666,0.4,0.4,0.01,0.0,0.75,0.7545454545454545,1.0,1.0,1.0,0.2967032967032967,0.0547263681592039,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5454545454545454,0.0,0.3333333333333333,0.75,0.0,0.0,0.0
0.0,0.5,0.3669724770642202,0.7957089552238806,0.0,0.5,0.3333333333333333,1.0,0.0,0.75,0.0,0.8181818181818182,0.4,0.0,0.0,0.2,0.4444444444444444,0.625,0.3801652892561983,0.7704918032786886,0.5,0.0,0.3,0.5,0.6666666666666666,0.0,1.0,1.0,0.25,1.0,1.0,1.0,0.0,0.5911949685534591,1.0,0.0,0.1193838254172015,0.2902777777777778,0.0,1.0,1.0,1.0,0.2287234042553191,0.0,0.0,0.0802325581395348,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2857142857142857,0.3333333333333333,1.0,0.1818181818181818,1.0,0.0,0.6000000000000001,0.6000000000000001,0.46,1.0,0.25,0.1727272727272727,1.0,1.0,1.0,0.271062271062271,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.5,0.0,0.0,0.7272727272727273,0.5,1.0,0.5,1.0,0.0,0.0
0.0,0.5,0.5688073394495413,0.5876865671641791,0.0,0.5,0.0,1.0,0.0,0.75,0.0,0.1818181818181818,0.4,0.0,0.0,0.2,0.6666666666666666,0.5,0.0082644628099173,0.0163934426229508,0.0,0.0,0.8,0.8,1.0,0.6226993865030676,0.3333333333333333,1.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.9293966623876764,0.7736111111111111,0.0,0.0,1.0,1.0,0.7247340425531915,0.0,0.0,0.4569767441860465,0.0,0.0,0.6666666666666666,0.0,0.4285714285714285,0.3333333333333333,0.6666666666666666,0.4545454545454546,1.0,0.3333333333333333,0.4,0.0,0.01,0.6666666666666666,0.75,0.8681818181818182,1.0,1.0,1.0,0.3333333333333333,0.1094527363184079,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6363636363636364,0.25,0.3333333333333333,0.75,0.0,0.0,0.0
0.0,0.5,0.3669724770642202,0.6166044776119403,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.2,0.5555555555555556,0.5,0.396694214876033,0.8032786885245902,0.5,0.0,0.4,0.4,0.3333333333333333,0.4263803680981595,1.0,1.0,0.25,1.0,1.0,1.0,0.1666666666666666,0.5864779874213837,1.0,0.0,0.4287548138639281,0.6041666666666667,0.0,1.0,1.0,1.0,0.5611702127659575,0.0,0.0,0.2965116279069767,0.3333333333333333,0.0,0.3333333333333333,0.5,0.2857142857142857,0.3333333333333333,1.0,0.2727272727272727,1.0,0.3333333333333333,0.2,0.0,0.48,0.6666666666666666,0.25,0.1727272727272727,1.0,1.0,1.0,0.0,0.8059701492537313,0.5798319327731092,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.3636363636363636,0.5,1.0,0.5,1.0,0.0,0.0
0.2142857142857142,0.75,0.2018348623853211,0.1287313432835821,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0909090909090909,0.4,0.0,0.0,0.6000000000000001,0.6666666666666666,0.875,0.6446280991735538,0.1147540983606557,0.0,0.0,0.9,0.9,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.662387676508344,0.2277777777777777,0.0,0.0,1.0,0.0,0.175531914893617,0.0,0.0,0.0534883720930232,0.0,0.0,0.3333333333333333,0.0,0.2857142857142857,0.3333333333333333,1.0,0.2727272727272727,1.0,0.0,0.6000000000000001,0.6000000000000001,0.16,1.0,0.5,0.5454545454545454,1.0,1.0,1.0,0.0549450549450549,0.4676616915422885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.25,1.0,0.5,0.0,0.0,0.0
0.0,0.5,0.3669724770642202,0.6520522388059702,0.0,0.5,0.0,1.0,0.0,0.25,0.0,0.5,0.4,0.0,0.0,0.2,0.5555555555555556,0.75,0.3305785123966942,0.6721311475409837,0.0,0.0,0.9,0.9,0.3333333333333333,0.3650306748466257,1.0,1.0,0.25,1.0,1.0,1.0,0.0,0.4418238993710692,1.0,0.0,0.3478818998716302,0.3875,0.0,0.0,1.0,1.0,0.3231382978723404,0.0,0.0,0.1290697674418604,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2857142857142857,0.3333333333333333,1.0,0.2727272727272727,1.0,0.3333333333333333,1.0,0.0,0.4,0.0,0.5,0.3772727272727272,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.1818181818181818,1.0,1.0,0.5,1.0,0.0,0.0
0.7142857142857142,0.5,0.3944954128440367,0.605410447761194,0.0,0.5,1.0,1.0,0.0,0.75,0.0,0.8181818181818182,0.4,0.0,0.5,0.2,0.3333333333333333,0.5,0.3223140495867769,0.6557377049180328,0.0,0.0,0.4,0.4,0.6666666666666666,0.0,1.0,1.0,1.0,0.75,0.5,0.5,0.6666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5944148936170213,0.0,0.0,0.3220930232558139,0.0,0.0,0.6666666666666666,0.0,0.2857142857142857,0.6666666666666666,1.0,0.3636363636363636,1.0,0.0,0.6000000000000001,1.0,0.39,1.0,0.5,0.4454545454545454,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.3,0.8181818181818182,0.0,1.0,0.5,0.0,0.0,0.0
0.0,0.5,0.3394495412844037,0.8367537313432836,0.0,0.5,1.0,1.0,0.0,0.75,0.0,0.8636363636363636,1.0,0.0,0.0,0.2,0.4444444444444444,0.5,0.0330578512396694,0.0819672131147541,0.0,0.0,0.8,0.8,0.6666666666666666,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.3333333333333333,0.5078616352201258,1.0,0.0,0.3889602053915276,0.4875,0.0,0.0,1.0,1.0,0.4281914893617021,0.0,0.0,0.1965116279069767,0.3333333333333333,0.0,0.3333333333333333,0.5,0.4285714285714285,0.3333333333333333,0.6666666666666666,0.3636363636363636,1.0,0.0,0.6000000000000001,0.6000000000000001,0.04,1.0,0.5,0.5454545454545454,1.0,1.0,1.0,0.0,0.4278606965174129,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.4545454545454546,0.5,1.0,0.5,0.0,0.0,0.0
0.0,0.5,0.3761467889908257,0.2154850746268656,0.0,0.5,1.0,1.0,0.0,0.75,0.0,0.5,0.4,0.0,0.0,0.2,0.4444444444444444,0.625,0.4214876033057851,0.7377049180327869,0.5,0.0,0.1,0.5,0.6666666666666666,0.0,1.0,1.0,0.25,1.0,1.0,1.0,0.5,0.3632075471698113,1.0,0.0,0.4326059050064184,0.4097222222222222,0.0,1.0,1.0,1.0,0.6276595744680851,0.0,0.0,0.3488372093023256,0.0,0.0,0.3333333333333333,0.0,0.4285714285714285,0.3333333333333333,1.0,0.3636363636363636,0.0,0.0,0.6000000000000001,0.0,0.51,1.0,0.25,0.1045454545454545,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.3636363636363636,0.75,0.0,0.0,0.0,0.0,0.0
0.3571428571428571,0.5,0.6605504587155964,0.8600746268656716,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.6363636363636364,0.4,0.0,0.0,0.4,0.7777777777777777,0.5,0.0082644628099173,0.0163934426229508,0.0,0.0,0.8,0.8,0.3333333333333333,0.7177914110429447,0.3333333333333333,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8292682926829268,0.5277777777777778,0.0,0.0,1.0,1.0,0.4747340425531914,0.8942307692307693,0.0,0.9023255813953488,0.0,0.0,1.0,0.5,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.6363636363636364,1.0,0.3333333333333333,0.4,0.4,0.01,0.6666666666666666,0.75,0.8863636363636364,1.0,1.0,1.0,0.5641025641025641,0.6368159203980099,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.9090909090909092,0.0,0.3333333333333333,0.75,0.0,0.0,0.0
0.2142857142857142,0.75,0.2568807339449541,0.2098880597014925,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.3636363636363636,0.4,0.0,0.0,0.6000000000000001,0.6666666666666666,0.75,0.6363636363636364,0.9508196721311476,0.0,0.0,0.9,0.9,0.6666666666666666,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5134788189987163,0.0763888888888889,0.0,0.0,1.0,0.3333333333333333,0.4228723404255319,0.0,0.0,0.1895348837209302,0.0,0.0,0.3333333333333333,0.0,0.4285714285714285,0.3333333333333333,0.6666666666666666,0.3636363636363636,1.0,0.3333333333333333,0.4,0.0,0.76,1.0,0.25,0.0818181818181818,1.0,1.0,0.0,0.0,0.0,0.6974789915966386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454546,0.25,1.0,0.5,0.0,0.0,0.0
0.0,0.5,0.4220183486238532,0.4738805970149253,0.0,0.5,1.0,1.0,0.0,0.75,0.0,0.1818181818181818,0.4,0.0,0.0,0.2,0.7777777777777777,0.5,0.0495867768595041,0.1147540983606557,0.5,0.0,0.8,0.8,0.3333333333333333,0.5613496932515337,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.980744544287548,0.913888888888889,0.0,0.0,1.0,1.0,0.901595744680851,0.0,0.0,0.6686046511627907,0.0,0.0,0.6666666666666666,0.0,0.4285714285714285,0.3333333333333333,0.6666666666666666,0.4545454545454546,1.0,0.3333333333333333,0.4,0.0,0.06,0.6666666666666666,0.5,0.4795454545454545,1.0,1.0,1.0,0.3663003663003663,0.6567164179104478,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.7272727272727273,0.5,1.0,0.5,0.0,0.0,0.0
0.7857142857142857,0.75,0.1376146788990825,0.0652985074626865,0.0,0.5,1.0,1.0,0.0,0.75,0.0,0.4090909090909091,0.4,0.0,1.0,0.2,0.4444444444444444,0.75,0.256198347107438,0.5245901639344263,0.0,0.0,0.2,0.2,0.6666666666666666,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.3333333333333333,0.6745283018867925,1.0,0.0,0.1437740693196405,0.4166666666666667,0.0,1.0,1.0,1.0,0.3736702127659574,0.0,0.0,0.1581395348837209,0.3333333333333333,0.0,0.3333333333333333,0.0,0.4285714285714285,0.3333333333333333,1.0,0.3636363636363636,1.0,0.3333333333333333,1.0,0.0,0.31,1.0,0.5,0.5363636363636364,1.0,1.0,1.0,0.1684981684981685,0.4577114427860696,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.4545454545454546,0.25,1.0,0.5,0.0,0.0,0.0
0.0,0.5,0.3669724770642202,0.2854477611940298,0.0,0.5,0.0,1.0,0.0,0.75,0.0,0.8181818181818182,0.4,0.0,0.0,0.2,0.4444444444444444,0.875,0.3471074380165289,0.1639344262295082,0.0,0.0,0.5,0.5,0.6666666666666666,0.0,1.0,0.3333333333333333,0.25,1.0,1.0,0.75,0.8333333333333333,0.080188679245283,0.0,0.8111888111888111,0.1476251604621309,0.4361111111111111,0.0,0.0,1.0,1.0,0.3736702127659574,0.0,0.0,0.1581395348837209,0.3333333333333333,0.0,0.3333333333333333,0.0,0.4285714285714285,0.3333333333333333,0.6666666666666666,0.3636363636363636,1.0,0.3333333333333333,1.0,0.0,0.42,1.0,0.25,0.0704545454545454,1.0,1.0,1.0,0.8754578754578755,0.3731343283582089,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.3636363636363636,1.0,1.0,0.5,1.0,0.0,0.0
0.0,0.5,0.7431192660550459,0.8619402985074627,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.6363636363636364,0.4,0.0,0.0,0.2,0.7777777777777777,0.5,0.0165289256198347,0.0491803278688524,0.0,0.0,0.8,0.8,1.0,0.9079754601226994,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.9435173299101411,0.8125,0.0,0.0,1.0,1.0,0.7978723404255319,0.0,0.0,0.5337209302325582,0.0,0.0,0.6666666666666666,0.0,0.4285714285714285,0.3333333333333333,0.6666666666666666,0.4545454545454546,1.0,0.3333333333333333,0.4,0.0,0.02,0.6666666666666666,0.75,0.9295454545454545,1.0,1.0,1.0,0.0,0.2189054726368159,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5454545454545454,0.75,1.0,0.5,0.0,0.0,0.0
0.0,0.5,0.2844036697247706,0.1884328358208955,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.2,0.4444444444444444,0.75,0.487603305785124,0.180327868852459,0.0,0.0,0.9,0.9,0.6666666666666666,0.0,1.0,1.0,0.25,1.0,1.0,0.75,0.1666666666666666,0.1194968553459119,0.8333333333333333,0.6293706293706294,0.1258023106546854,0.2819444444444444,0.0,1.0,1.0,1.0,0.2167553191489361,0.0,0.0,0.0732558139534883,0.0,0.5,0.3333333333333333,0.0,0.4285714285714285,0.3333333333333333,0.6666666666666666,0.2727272727272727,1.0,0.0,0.6000000000000001,0.6000000000000001,0.05,1.0,0.5,0.5454545454545454,1.0,1.0,1.0,0.5164835164835165,0.1044776119402985,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3636363636363636,1.0,1.0,0.5,0.0,0.0,0.0
0.0,0.5,0.6330275229357798,0.6819029850746269,0.0,0.5,1.0,1.0,0.0,0.75,0.0,0.6363636363636364,0.4,0.0,0.0,0.2,0.7777777777777777,0.5,0.024793388429752,0.0491803278688524,0.0,0.0,0.8,0.8,1.0,0.3957055214723926,0.3333333333333333,1.0,0.5,0.0,1.0,1.0,0.3333333333333333,0.8757861635220127,1.0,0.0,0.404364569961489,0.8875000000000001,0.0,0.0,1.0,1.0,0.8656914893617021,0.0,0.0,0.6127906976744186,0.3333333333333333,0.0,0.6666666666666666,0.0,0.4285714285714285,0.3333333333333333,0.6666666666666666,0.4545454545454546,1.0,0.3333333333333333,0.4,0.0,0.02,0.6666666666666666,0.75,0.7954545454545454,1.0,1.0,1.0,0.0,0.1890547263681592,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3636363636363636,1.0,1.0,0.5,0.0,0.0,0.0
